image_path,caption
dataset/data/coco/val2014/COCO_val2014_000000399879.jpg,A woman in a red flowered shawl sits at a table while a man wearing jeans is in the kitchen looking at her.
dataset/data/coco/val2014/COCO_val2014_000000559270.jpg,"A man, woman and child in an advertisement vehicle for a seafood restaurant."
dataset/data/coco/val2014/COCO_val2014_000000075001.jpg,THREE BOYS RIDING THEIR BICYCLES ON A STREET. 
dataset/data/coco/val2014/COCO_val2014_000000121430.jpg,A green motor bike with an odd leather seat sitting on a road.
dataset/data/coco/val2014/COCO_val2014_000000258266.jpg,A white modern kitchen is on display in this photo.
dataset/data/coco/val2014/COCO_val2014_000000559303.jpg,A man lounges sitting backways on a motor bike reading.
dataset/data/coco/val2014/COCO_val2014_000000511622.jpg,A woman standing in a kitchen cooking food in a frying pan.
dataset/data/coco/val2014/COCO_val2014_000000276387.jpg,A snow covered soiled toilet sitting in front of a house.
dataset/data/coco/val2014/COCO_val2014_000000545162.jpg,A small bathroom with a stand up shower
dataset/data/coco/val2014/COCO_val2014_000000292278.jpg,An apartment is lit up and a bathroom is displayed.
dataset/data/coco/val2014/COCO_val2014_000000096946.jpg,A person holding a bouquet of flowers crossing a street at a traffic light.
dataset/data/coco/val2014/COCO_val2014_000000208871.jpg,A man opening the oven with food in one hand.
dataset/data/coco/val2014/COCO_val2014_000000295574.jpg,A man is taking a photo of himself in the bathroom.
dataset/data/coco/val2014/COCO_val2014_000000196521.jpg,A bathroom is lit up with a dim yellow light.
dataset/data/coco/val2014/COCO_val2014_000000553436.jpg,Two men standing in a kitchen next to a dog.
dataset/data/coco/val2014/COCO_val2014_000000195894.jpg,A large bedroom with big windows and a patio.
dataset/data/coco/val2014/COCO_val2014_000000434891.jpg,A picture of a cat on a bike panted on a garage door.
dataset/data/coco/val2014/COCO_val2014_000000082312.jpg,A brown dog standing next to bicycles in front of a store.
dataset/data/coco/val2014/COCO_val2014_000000243386.jpg,A nicely kept shower with a seat inside.
dataset/data/coco/val2014/COCO_val2014_000000478120.jpg,A large passenger jet flying off of a runway next to a hotel.
dataset/data/coco/val2014/COCO_val2014_000000278295.jpg,view of a snow capped mountain from in a plane
dataset/data/coco/val2014/COCO_val2014_000000487181.jpg,A young man crossing a street next to bikers.
dataset/data/coco/val2014/COCO_val2014_000000308631.jpg, A motorcycle parked in front of a crowd of people.
dataset/data/coco/val2014/COCO_val2014_000000295574.jpg,"A man taking a selfie in a bathroom with a toilet, sink and shower."
dataset/data/coco/val2014/COCO_val2014_000000075001.jpg,Three kids riding their bikes on the side of the road.
dataset/data/coco/val2014/COCO_val2014_000000377867.jpg,A white bike with flowers on the front by a cat.
dataset/data/coco/val2014/COCO_val2014_000000422416.jpg,a black and white image of a bathroom with a ladder in it
dataset/data/coco/val2014/COCO_val2014_000000096946.jpg,black and white image of a person crossing a street holding flowers
dataset/data/coco/val2014/COCO_val2014_000000369190.jpg,A lot of bikes parked next to each other on a sidewalk.
dataset/data/coco/val2014/COCO_val2014_000000169111.jpg,A big bowl of assorted fruit on display among a crowd of people.
dataset/data/coco/val2014/COCO_val2014_000000577212.jpg,A kitchen sink in a house that is under construction.
dataset/data/coco/val2014/COCO_val2014_000000082363.jpg,A bathroom that has a toilet with buttons.
dataset/data/coco/val2014/COCO_val2014_000000431113.jpg,A man riding a back while a passenger stands on the back.
dataset/data/coco/val2014/COCO_val2014_000000515422.jpg,A black and white image of a plane flying over treetops.
dataset/data/coco/val2014/COCO_val2014_000000416668.jpg,a black cat sitting in a bathroom sink
dataset/data/coco/val2014/COCO_val2014_000000088682.jpg,A group of people sitting on the grass eating food
dataset/data/coco/val2014/COCO_val2014_000000488349.jpg,The view of a kitchen from above leading into a dining room.
dataset/data/coco/val2014/COCO_val2014_000000345930.jpg,A traffic light next to a very tall pointy building.
dataset/data/coco/val2014/COCO_val2014_000000036492.jpg,A large jetliner parked an airport near a passenger loading terminal.
dataset/data/coco/val2014/COCO_val2014_000000032124.jpg,A young woman sitting on the curb while others stand nearby.
dataset/data/coco/val2014/COCO_val2014_000000511622.jpg,A woman cooking in a wok while wearing a scarf.
dataset/data/coco/val2014/COCO_val2014_000000361386.jpg,A motorcycle parked in a parking lot next to trees.
dataset/data/coco/val2014/COCO_val2014_000000016730.jpg,A dog sitting in front of a brown wooden door.
dataset/data/coco/val2014/COCO_val2014_000000017235.jpg,A bathroom while tile floors and walls and large bowl shaped sink.
dataset/data/coco/val2014/COCO_val2014_000000240565.jpg,Three urinals hanging from tiled walls in the bathroom.
dataset/data/coco/val2014/COCO_val2014_000000571804.jpg,A porcelain tea and bathroom set is on display.
dataset/data/coco/val2014/COCO_val2014_000000559303.jpg,A man laying on top of a motorcycle on a side walk.
dataset/data/coco/val2014/COCO_val2014_000000559270.jpg,On his days off the owner of The Galley goes surfing.
dataset/data/coco/val2014/COCO_val2014_000000497375.jpg,A bowl full of food sitting on a kitchen counter.
dataset/data/coco/val2014/COCO_val2014_000000283833.jpg,A dog sitting in a car sticking his tongue out.
dataset/data/coco/val2014/COCO_val2014_000000011721.jpg, A large entryway with a clock mounted on a wall above it.
dataset/data/coco/val2014/COCO_val2014_000000077102.jpg,A corner in a kitchen with many potted plants.
dataset/data/coco/val2014/COCO_val2014_000000399879.jpg,A person sits at a table and another person stands in the kitchen.
dataset/data/coco/val2014/COCO_val2014_000000013296.jpg,Dr Suess riding a bicycle on a busy car filled street.
dataset/data/coco/val2014/COCO_val2014_000000434891.jpg,An urban garage door painted with a cat riding a bicycle.
dataset/data/coco/val2014/COCO_val2014_000000369190.jpg,A PARKING STAND WITH CYCLES AND A DOG NEARBY.
dataset/data/coco/val2014/COCO_val2014_000000571804.jpg,"A collection of soap dishes, bowls, and small trinkets. "
dataset/data/coco/val2014/COCO_val2014_000000080017.jpg,"A toilet with a blue seat cover with a note that reads "" Please Don't Use Sorry""."
dataset/data/coco/val2014/COCO_val2014_000000554749.jpg,"A bathroom with bathtub, shower stall and dual vanity sinks."
dataset/data/coco/val2014/COCO_val2014_000000509811.jpg,A library filled with wooden tables with apple laptop computers on them.
dataset/data/coco/val2014/COCO_val2014_000000484080.jpg,A glass vase filled with oranges on a table next to a plate filled with even more oranges.
dataset/data/coco/val2014/COCO_val2014_000000265313.jpg,Two cats play fighting while laying on a white floor.
dataset/data/coco/val2014/COCO_val2014_000000301827.jpg,A kitchen with a doorway leading to a laundry room.
dataset/data/coco/val2014/COCO_val2014_000000455943.jpg,An airplane high in the sky flying overhead.
dataset/data/coco/val2014/COCO_val2014_000000011721.jpg,A yellow doorway with a clock above it.
dataset/data/coco/val2014/COCO_val2014_000000018975.jpg,An airport with large jetliners and a bus traveling on a tarmac.
dataset/data/coco/val2014/COCO_val2014_000000484531.jpg,A man standing next to a red motorcycle on a stone walkway.
dataset/data/coco/val2014/COCO_val2014_000000482707.jpg,A blue motorcycle parked next to a red motorcycle on a lush green field.
dataset/data/coco/val2014/COCO_val2014_000000071711.jpg,An air hanger with two world war two airplanes parked next to each other.
dataset/data/coco/val2014/COCO_val2014_000000386766.jpg,A bathroom has a tub and a counter with two sinks.
dataset/data/coco/val2014/COCO_val2014_000000026204.jpg,A street filled with lots of traffic next to tall buildings.
dataset/data/coco/val2014/COCO_val2014_000000554749.jpg,A master bathroom with a round bathtub in the corner.
dataset/data/coco/val2014/COCO_val2014_000000133002.jpg,A man riding a motorcycle with a woman on the back.
dataset/data/coco/val2014/COCO_val2014_000000008292.jpg,A narrow kitchen with a refrigerator at the end of it.
dataset/data/coco/val2014/COCO_val2014_000000169111.jpg,A glass bowl filled with fruit on a silver platform.
dataset/data/coco/val2014/COCO_val2014_000000079446.jpg,A bathroom with a bathtub next to a white toilet and a sink.
dataset/data/coco/val2014/COCO_val2014_000000170630.jpg,A young woman holding a bowl in a kitchen.
dataset/data/coco/val2014/COCO_val2014_000000464534.jpg,A restroom with a window and a toilet sitting underneath it.
dataset/data/coco/val2014/COCO_val2014_000000455943.jpg,A commercial aiplane in flight against a cloudy sky.
dataset/data/coco/val2014/COCO_val2014_000000221708.jpg,A kitchen with a table and four chairs.
dataset/data/coco/val2014/COCO_val2014_000000118097.jpg,"A man standing in front of a board that says ""Who do you think you are?"""
dataset/data/coco/val2014/COCO_val2014_000000187680.jpg,"An airplane flying in the air, on a clear day."
dataset/data/coco/val2014/COCO_val2014_000000085576.jpg,A commercial bathroom stall with empty toilet paper holders.
dataset/data/coco/val2014/COCO_val2014_000000369190.jpg,A line of bicycles parked beside a brick sidewalk.
dataset/data/coco/val2014/COCO_val2014_000000117869.jpg,A giraffe standing next to a small stone mountain.
dataset/data/coco/val2014/COCO_val2014_000000432397.jpg,A crowd of people standing around an airplane.
dataset/data/coco/val2014/COCO_val2014_000000444382.jpg,The ammenities at a popular luxurious travel destination.
dataset/data/coco/val2014/COCO_val2014_000000283190.jpg,A kitchen with a white stove and oven.
dataset/data/coco/val2014/COCO_val2014_000000484531.jpg,A young man posing beside his red racing motorcycle.
dataset/data/coco/val2014/COCO_val2014_000000515422.jpg,A cloud covered mountain sitting above a forest.
dataset/data/coco/val2014/COCO_val2014_000000577912.jpg,"A bathroom with a white toilet next to a white bath tub.
"
dataset/data/coco/val2014/COCO_val2014_000000079446.jpg,A clean bathroom that is white and brown.
dataset/data/coco/val2014/COCO_val2014_000000017235.jpg,A bathroom with a white toilet next to a sink under a window.
dataset/data/coco/val2014/COCO_val2014_000000542183.jpg,A man standing next to a motorcycle in the middle of a street.
dataset/data/coco/val2014/COCO_val2014_000000409500.jpg,A bathroom with the toilet tank high up on the wall.  
dataset/data/coco/val2014/COCO_val2014_000000085576.jpg,An empty toilet stall with two rolls of used toilet paper and one full roll.
dataset/data/coco/val2014/COCO_val2014_000000482974.jpg,A computer sits atop a computer desk with a coffee cup.
dataset/data/coco/val2014/COCO_val2014_000000509811.jpg,One person sits in a library full of laptops.
dataset/data/coco/val2014/COCO_val2014_000000484080.jpg,Numerous oranges sit in a vase on a table.
dataset/data/coco/val2014/COCO_val2014_000000240565.jpg,A row of urinals hanging from a bathroom wall.
dataset/data/coco/val2014/COCO_val2014_000000443652.jpg,A bathroom with a walk in shower next to a toilet.
dataset/data/coco/val2014/COCO_val2014_000000215255.jpg,A bathroom with a white sink next to a toilet paper roller.
dataset/data/coco/val2014/COCO_val2014_000000085576.jpg,A toilet in a restroom next to a busted toilet paper dispenser.
dataset/data/coco/val2014/COCO_val2014_000000304560.jpg,A black cat sitting in a field of grass.
dataset/data/coco/val2014/COCO_val2014_000000314016.jpg,A shelf in a bathroom holding liquor and a book.
dataset/data/coco/val2014/COCO_val2014_000000017235.jpg,"A tiled bathroom showing a country sink basin, toilet and mirror."
dataset/data/coco/val2014/COCO_val2014_000000258266.jpg,A spotless white kitchen with some sort of platter on the counter.
dataset/data/coco/val2014/COCO_val2014_000000559303.jpg,A man sitting backwards on a parked motorcycle.
dataset/data/coco/val2014/COCO_val2014_000000035768.jpg,A desk with many books and pictures on it.
dataset/data/coco/val2014/COCO_val2014_000000217039.jpg,A Kenya Airways plane with red engine cover on the ground.
dataset/data/coco/val2014/COCO_val2014_000000559270.jpg,A vintage green car with people inside displays the logo for The Galley Seafood Grill and Bar
dataset/data/coco/val2014/COCO_val2014_000000577912.jpg,"A bathroom with a bathtub, a toilet, and a sink."
dataset/data/coco/val2014/COCO_val2014_000000482707.jpg,There are two motorcycles one is blue and the other is red.
dataset/data/coco/val2014/COCO_val2014_000000032124.jpg,A woman sitting on a curb with a backpack by her feet.
dataset/data/coco/val2014/COCO_val2014_000000365822.jpg,"A lightly colored kitchen showing counters and cabinets, with a sliding glass patio door."
dataset/data/coco/val2014/COCO_val2014_000000172285.jpg,Three giraffe's in a green field of grass.
dataset/data/coco/val2014/COCO_val2014_000000423971.jpg,A modern looking commode in a very tiny bathroom. 
dataset/data/coco/val2014/COCO_val2014_000000258266.jpg,"A white kitchen counter with a big, brown bowl on it."
dataset/data/coco/val2014/COCO_val2014_000000532686.jpg,"There is no toilet paper in this tiny, claustrophobic bathroom. "
dataset/data/coco/val2014/COCO_val2014_000000117869.jpg,A Giraffe standing near some rocks  on the grass
dataset/data/coco/val2014/COCO_val2014_000000432397.jpg,An old photo of a crowd of people surrounding a vintage airplane
dataset/data/coco/val2014/COCO_val2014_000000292278.jpg,"A bathroom that features a vanity cabinet with sink, commode, overhead cabinet and mirror. "
